# AS|ObservedPolicies|GeralPolicy
199352|0|NoPrepend
50926|0|NoPrepend
29419|1;0|Mixed
47886|0|NoPrepend
44507|0|NoPrepend
43793|0|NoPrepend
260|0|NoPrepend
25465|0;2|Mixed
15426|0|NoPrepend
15962|0|NoPrepend
43948|0|NoPrepend
30938|0|NoPrepend
59554|3;2|Mixed
16010|0|NoPrepend
8605|0|NoPrepend
3241|0|NoPrepend
59597|2|Binary
58282|0|NoPrepend
5413|2;0|Mixed
197308|0|NoPrepend
49463|0|NoPrepend
34235|0|NoPrepend
12577|2;0|Mixed
51659|0|NoPrepend
209141|0|NoPrepend
41813|1|Uniform
49747|0|NoPrepend
35202|0|NoPrepend
43633|2;1|Mixed
13030|0;2|Mixed
196620|0|NoPrepend
35196|1;0|Mixed
39686|2;0|Mixed
41436|0|NoPrepend
51559|0|NoPrepend
24971|0|NoPrepend
204805|0;2|Mixed
8637|0|NoPrepend
199290|0|NoPrepend
1197|0|NoPrepend
201971|0|NoPrepend
48737|0|NoPrepend
42993|0|NoPrepend
200282|0|NoPrepend
204644|0|NoPrepend
206576|0;2|Mixed
49981|0|NoPrepend
198934|0|NoPrepend
43915|0|NoPrepend
397539|0|NoPrepend
132422|0|NoPrepend
39798|2;0|Mixed
201814|3;1|Mixed
60989|0|NoPrepend
209121|0|NoPrepend
51681|0|NoPrepend
3214|0|NoPrepend
42947|2;1;3;0|Mixed
207174|0|NoPrepend
44128|0|NoPrepend
197216|0|NoPrepend
43264|1;0|Mixed
35682|0|NoPrepend
51150|0|NoPrepend
200019|0|NoPrepend
209110|0|NoPrepend
205450|0|NoPrepend
43045|2|Binary
35142|0|NoPrepend
135391|2;0;3|Mixed
42807|1;0|Mixed
15884|0|NoPrepend
206513|0;2|Mixed
36352|0;2;1|Mixed
61467|0|NoPrepend
61493|0|NoPrepend
209095|0|NoPrepend
198906|3;0|Mixed
209097|0|NoPrepend
206548|0|NoPrepend
203641|0|NoPrepend
209816|0|NoPrepend
209094|0|NoPrepend
209840|0|NoPrepend
134094|0|NoPrepend
64425|0|NoPrepend
35280|0|NoPrepend
134548|2;0;3;1|Mixed
21396|3;2;0|Mixed
206119|0|NoPrepend
209042|0|NoPrepend
39305|0|NoPrepend
48447|0|NoPrepend
62235|0|NoPrepend
200615|0|NoPrepend
202322|0|NoPrepend
209077|0|NoPrepend
204348|0|NoPrepend
206316|0|NoPrepend
209072|0|NoPrepend
42897|0;2;1|Mixed
12597|0|NoPrepend
49645|0|NoPrepend
42820|0|NoPrepend
200438|3;2|Mixed
12998|2|Binary
37002|0;2|Mixed
209050|0|NoPrepend
199736|0|NoPrepend
5617|0|NoPrepend
57768|0|NoPrepend
43082|0|NoPrepend
29164|0|NoPrepend
11352|0|NoPrepend
203833|0|NoPrepend
60458|0|NoPrepend
199096|2;3|Mixed
199092|0|NoPrepend
43727|0|NoPrepend
44604|0|NoPrepend
21351|2;0|Mixed
200487|0|NoPrepend
47478|2|Binary
200590|0|NoPrepend
205378|0|NoPrepend
49453|0|NoPrepend
57172|2;0|Mixed
199860|2;0|Mixed
56534|0;2|Mixed
205553|0|NoPrepend
203942|0|NoPrepend
200391|0|NoPrepend
200557|0|NoPrepend
59924|0|NoPrepend
56897|0|NoPrepend
20853|0|NoPrepend
35566|0;1|Mixed
12668|0|NoPrepend
51167|2;0|Mixed
12737|2;0|Mixed
49665|0|NoPrepend
31721|0;1|Mixed
200729|1;0|Mixed
201678|0|NoPrepend
57293|0|NoPrepend
12390|0|NoPrepend
61425|0|NoPrepend
34079|0|NoPrepend
42708|0|NoPrepend
47622|3;0|Mixed
1136|0|NoPrepend
16125|2;3;0|Mixed
48284|3;2|Mixed
52112|0|NoPrepend
33915|2;0;1|Mixed
12521|0|NoPrepend
39398|0|NoPrepend
49984|2|Binary
49544|2;0|Mixed
56466|0|NoPrepend
12324|2|Binary
201150|0|NoPrepend
49596|0|NoPrepend
39364|0|NoPrepend
200376|0|NoPrepend
60138|0|NoPrepend
8448|0|NoPrepend
39642|2;0|Mixed
50719|0|NoPrepend
49349|0|NoPrepend
199195|0|NoPrepend
57332|3|Diverse
21497|0|NoPrepend
30781|0|NoPrepend
2187|0|NoPrepend
198411|2;0|Mixed
51701|0;2|Mixed
15879|2;0|Mixed
49906|0|NoPrepend
44498|0|NoPrepend
49765|0;1|Mixed
12741|2;0|Mixed
29007|0|NoPrepend
25369|2|Binary
58299|0|NoPrepend
39045|0|NoPrepend
198869|0|NoPrepend
43578|3;2;0|Mixed
32875|0|NoPrepend
33182|2;0;3;1|Mixed
34587|0|NoPrepend
397192|0|NoPrepend
50478|0|NoPrepend
8580|0|NoPrepend
13174|0|NoPrepend
48612|0|NoPrepend
39001|0|NoPrepend
50406|2|Binary
39858|2|Binary
29190|2;0|Mixed
42610|2|Binary
1257|0;2|Mixed
15895|0|NoPrepend
31034|0;2|Mixed
58056|0|NoPrepend
42277|0|NoPrepend
199566|0|NoPrepend
41369|0;2;1|Mixed
12714|0|NoPrepend
31708|2;0|Mixed
44725|0|NoPrepend
35542|0|NoPrepend
48166|2|Binary
59674|0|NoPrepend
43417|0|NoPrepend
43571|0|NoPrepend
200497|0|NoPrepend
48430|2|Binary
42745|0|NoPrepend
35762|0|NoPrepend
209374|0|NoPrepend
11404|0|NoPrepend
209476|0|NoPrepend
209910|0|NoPrepend
51540|0|NoPrepend
209086|3|Diverse
855|0;1|Mixed
209317|0|NoPrepend
6735|0|NoPrepend
21211|2;0;3|Mixed
64271|0;1|Mixed
43273|0|NoPrepend
15377|0|NoPrepend
43260|1;2;0|Mixed
60624|2;3|Mixed
203417|3|Diverse
39083|0;2|Mixed
393398|0|NoPrepend
46573|0|NoPrepend
209130|0|NoPrepend
41497|0|NoPrepend
209404|0|NoPrepend
58327|0|NoPrepend
47447|0|NoPrepend
51487|0|NoPrepend
199163|0|NoPrepend
40065|2;0|Mixed
58073|0|NoPrepend
202468|0|NoPrepend
202053|0|NoPrepend
39777|0|NoPrepend
57724|0|NoPrepend
57863|0|NoPrepend
136557|0;2|Mixed
204136|0|NoPrepend
207083|0;1|Mixed
209393|0|NoPrepend
209452|0|NoPrepend
8426|2;0|Mixed
209426|0|NoPrepend
30707|0|NoPrepend
209330|0|NoPrepend
209448|0|NoPrepend
209447|0|NoPrepend
209435|0|NoPrepend
202759|0|NoPrepend
10226|1;2;0;3|Mixed
35758|0|NoPrepend
39011|0|NoPrepend
42263|2|Binary
209387|0|NoPrepend
29081|0|NoPrepend
209441|0|NoPrepend
47123|0;2|Mixed
43872|0|NoPrepend
3223|0;2|Mixed
39743|0|NoPrepend
60118|0|NoPrepend
199204|0|NoPrepend
199205|0|NoPrepend
12688|0|NoPrepend
31272|2|Binary
199713|0|NoPrepend
197328|0|NoPrepend
60222|2|Binary
204963|0|NoPrepend
201887|0|NoPrepend
9140|0|NoPrepend
41552|0|NoPrepend
34700|0|NoPrepend
21310|0|NoPrepend
668|0|NoPrepend
747|0;1|Mixed
1488|0|NoPrepend
1541|0|NoPrepend
1491|0|NoPrepend
367|0|NoPrepend
745|0|NoPrepend
1479|0|NoPrepend
1480|0|NoPrepend
27064|0;1|Mixed
83|0;1|Mixed
1504|0;1|Mixed
1494|0;1|Mixed
1498|0|NoPrepend
721|0|NoPrepend
1506|0|NoPrepend
1452|0|NoPrepend
1463|0|NoPrepend
1505|0|NoPrepend
1464|0|NoPrepend
1461|0|NoPrepend
27651|0|NoPrepend
31949|0;2|Mixed
395662|0|NoPrepend
396835|0;2|Mixed
394558|0|NoPrepend
394928|1;0|Mixed
27614|0|NoPrepend
395922|0|NoPrepend
27564|1;0|Mixed
30118|2;0|Mixed
53393|0|NoPrepend
11312|2;0|Mixed
53506|0|NoPrepend
36671|0;2|Mixed
46636|0;2|Mixed
30662|0|NoPrepend
36394|2;0;1|Mixed
23089|2;0;1|Mixed
62738|1;0;2|Mixed
18690|0;2;1|Mixed
394041|2|Binary
13716|0;2|Mixed
3402|0|NoPrepend
32798|2;1|Mixed
395148|0|NoPrepend
46559|0|NoPrepend
16743|0|NoPrepend
395354|0;2|Mixed
7131|0|NoPrepend
26769|0|NoPrepend
33313|0|NoPrepend
14821|0;2|Mixed
14602|0|NoPrepend
22116|2|Binary
11251|0;1;2|Mixed
40866|0;2|Mixed
25806|0|NoPrepend
14743|0|NoPrepend
40548|0|NoPrepend
46186|0;2|Mixed
18888|0|NoPrepend
39968|0;2|Mixed
22003|0|NoPrepend
22557|0|NoPrepend
30103|0;2|Mixed
46990|0|NoPrepend
19397|2;0;1;3|Mixed
32308|2;3|Mixed
11483|0|NoPrepend
11179|2;0;1|Mixed
17903|2;0;1|Mixed
40386|0;2|Mixed
13535|2|Binary
10753|1;0;2|Mixed
17037|0|NoPrepend
395658|0|NoPrepend
11734|0|NoPrepend
29818|0|NoPrepend
33492|0|NoPrepend
3064|0|NoPrepend
33724|2;0;1|Mixed
6356|2;0|Mixed
11096|0;1|Mixed
36104|0;1|Mixed
18570|2;0;1|Mixed
19271|0;1|Mixed
22357|0|NoPrepend
396104|0|NoPrepend
394287|1|Uniform
22542|0|NoPrepend
30016|0|NoPrepend
26478|0|NoPrepend
11414|1;2;0|Mixed
15169|0|NoPrepend
22362|1;0|Mixed
26471|0|NoPrepend
30201|0|NoPrepend
10310|2;0;3|Mixed
14554|0|NoPrepend
13781|0|NoPrepend
395435|2|Binary
26845|0|NoPrepend
393436|2|Binary
11167|0|NoPrepend
62728|0;2|Mixed
32182|0|NoPrepend
10979|0;2|Mixed
3967|0|NoPrepend
15347|0;2|Mixed
39988|0|NoPrepend
17405|0|NoPrepend
40410|0|NoPrepend
62|0|NoPrepend
46198|0;2|Mixed
27896|0|NoPrepend
30363|0|NoPrepend
32760|0;2|Mixed
11168|2;1;0|Mixed
33123|0|NoPrepend
22796|0|NoPrepend
63031|0|NoPrepend
10905|0|NoPrepend
26959|0|NoPrepend
20454|0|NoPrepend
26283|0|NoPrepend
25651|0|NoPrepend
14818|0|NoPrepend
21869|0|NoPrepend
394736|0|NoPrepend
16641|0|NoPrepend
25934|0;2;1|Mixed
17151|0|NoPrepend
36851|0|NoPrepend
20149|0|NoPrepend
46887|0;1;2|Mixed
7148|0|NoPrepend
26573|0|NoPrepend
31793|0|NoPrepend
14058|0|NoPrepend
53416|0|NoPrepend
26464|0;2|Mixed
27548|0|NoPrepend
15202|0|NoPrepend
46213|0|NoPrepend
20262|2|Binary
13767|0|NoPrepend
33127|0|NoPrepend
25674|2;1;0|Mixed
30635|0|NoPrepend
29152|0|NoPrepend
6102|0|NoPrepend
17076|2;0|Mixed
14721|0|NoPrepend
12025|0|NoPrepend
12286|0|NoPrepend
1407|0|NoPrepend
26411|0|NoPrepend
394562|0|NoPrepend
12057|0|NoPrepend
21655|0|NoPrepend
23338|0;2;1|Mixed
54601|0|NoPrepend
21656|0|NoPrepend
13817|0|NoPrepend
26378|0|NoPrepend
47631|0;2|Mixed
12169|0|NoPrepend
32911|0|NoPrepend
21906|0|NoPrepend
32999|0|NoPrepend
20053|2;0|Mixed
26102|0|NoPrepend
40883|0|NoPrepend
28469|0|NoPrepend
36614|2;0;3|Mixed
18624|2;1|Mixed
1286|0|NoPrepend
7310|0|NoPrepend
64224|0|NoPrepend
40596|0|NoPrepend
26876|0|NoPrepend
32059|0|NoPrepend
40711|1|Uniform
40493|0;2|Mixed
26967|0|NoPrepend
25975|0|NoPrepend
46639|1;0;2|Mixed
40311|0|NoPrepend
13886|1;2;0|Mixed
12144|2;0|Mixed
54819|0|NoPrepend
55137|0|NoPrepend
31890|0;1;2|Mixed
21970|0|NoPrepend
19067|0|NoPrepend
395747|0|NoPrepend
18826|0|NoPrepend
47040|0|NoPrepend
32662|0;2|Mixed
46340|2;0|Mixed
26298|0|NoPrepend
46484|0|NoPrepend
25751|2;1;0|Mixed
53281|0|NoPrepend
396858|0|NoPrepend
13427|0|NoPrepend
21691|0;2|Mixed
40526|0;1|Mixed
16676|0|NoPrepend
27559|2|Binary
16774|0|NoPrepend
395907|2;0|Mixed
394192|2|Binary
19001|2|Binary
46864|0;1;2|Mixed
394941|0|NoPrepend
8182|0;2|Mixed
62743|2|Binary
11732|0|NoPrepend
40393|0|NoPrepend
16998|0|NoPrepend
13955|0;2|Mixed
53345|0;2|Mixed
17466|2;0;1|Mixed
23486|0|NoPrepend
53780|0|NoPrepend
26143|0|NoPrepend
32696|2;0|Mixed
53279|0|NoPrepend
32385|1;2;0|Mixed
53943|0;1|Mixed
19589|0;1|Mixed
396300|0|NoPrepend
63402|0|NoPrepend
35873|0;1;2|Mixed
29946|0;2|Mixed
1423|1;2|Mixed
393365|2|Binary
396365|0|NoPrepend
26344|2;0|Mixed
40371|0;1|Mixed
46241|0;2|Mixed
394437|0|NoPrepend
18756|0|NoPrepend
36317|0|NoPrepend
23256|0|NoPrepend
40495|2|Binary
53775|0|NoPrepend
53916|0|NoPrepend
396431|0|NoPrepend
30372|0|NoPrepend
13832|0;2;1|Mixed
394945|0|NoPrepend
53601|0|NoPrepend
14784|0|NoPrepend
19695|0|NoPrepend
11244|2;1|Mixed
11178|0|NoPrepend
53670|0|NoPrepend
13724|2;1|Mixed
25623|0|NoPrepend
63107|0|NoPrepend
33302|0|NoPrepend
16589|0;2|Mixed
7975|0|NoPrepend
26312|0|NoPrepend
397158|0|NoPrepend
14839|0;1|Mixed
14112|0;1|Mixed
40470|0|NoPrepend
22147|0|NoPrepend
20353|2|Binary
40570|0|NoPrepend
397336|0|NoPrepend
16493|2;0;1|Mixed
396267|0|NoPrepend
2731|0|NoPrepend
393516|0|NoPrepend
33086|0|NoPrepend
35884|0|NoPrepend
40026|0|NoPrepend
55136|0|NoPrepend
62828|0|NoPrepend
393762|0|NoPrepend
14283|0|NoPrepend
46680|2|Binary
5091|2;0|Mixed
15095|2;0|Mixed
18837|0|NoPrepend
33740|0|NoPrepend
11553|0|NoPrepend
32810|0|NoPrepend
36858|0|NoPrepend
53407|0|NoPrepend
46754|0;2|Mixed
6336|2;0|Mixed
7921|0|NoPrepend
46347|1;2;0|Mixed
12220|0|NoPrepend
3685|2;0|Mixed
394128|0|NoPrepend
13938|0|NoPrepend
14413|0|NoPrepend
1821|1;2|Mixed
393947|2|Binary
19844|2|Binary
33271|0|NoPrepend
3361|0|NoPrepend
30647|0|NoPrepend
6507|0|NoPrepend
393266|0|NoPrepend
394976|0|NoPrepend
46121|0|NoPrepend
23005|0;2|Mixed
46435|0|NoPrepend
21859|0;2;1|Mixed
55863|0|NoPrepend
14627|0|NoPrepend
53845|0;2|Mixed
62485|0|NoPrepend
23240|0|NoPrepend
31902|0;2|Mixed
36270|0|NoPrepend
26808|0|NoPrepend
397105|0|NoPrepend
55086|1;0|Mixed
14828|0|NoPrepend
27565|1|Uniform
63098|0|NoPrepend
16574|0;1|Mixed
22084|0|NoPrepend
53690|1|Uniform
54761|0|NoPrepend
14911|2|Binary
20070|0|NoPrepend
26062|0|NoPrepend
394760|0|NoPrepend
62949|0|NoPrepend
14739|0;2|Mixed
36298|0|NoPrepend
46125|0|NoPrepend
32467|0|NoPrepend
62747|0|NoPrepend
25611|1|Uniform
33428|0|NoPrepend
30354|0|NoPrepend
54439|0|NoPrepend
35995|0|NoPrepend
53444|0|NoPrepend
18604|0|NoPrepend
54169|0|NoPrepend
22761|0|NoPrepend
22680|0|NoPrepend
100|0;1|Mixed
395362|0|NoPrepend
53985|0|NoPrepend
26903|0|NoPrepend
30174|0|NoPrepend
44521|0|NoPrepend
15083|0|NoPrepend
21893|0|NoPrepend
395590|0|NoPrepend
63421|0|NoPrepend
55170|2|Binary
30328|0;2|Mixed
19222|2;0|Mixed
13604|0|NoPrepend
17348|0|NoPrepend
26673|1;0|Mixed
53524|0|NoPrepend
40076|0|NoPrepend
26991|0|NoPrepend
14059|0|NoPrepend
55209|0|NoPrepend
209|0;2|Mixed
22528|0|NoPrepend
19843|0|NoPrepend
40749|3;1;2|Mixed
44965|2;0|Mixed
48328|0|NoPrepend
27471|0;2|Mixed
395819|0|NoPrepend
32985|0|NoPrepend
16657|2;1;0|Mixed
40367|0|NoPrepend
394830|0|NoPrepend
23160|0;2|Mixed
395729|1;0|Mixed
394280|0|NoPrepend
36118|0|NoPrepend
32848|0|NoPrepend
13345|0|NoPrepend
393625|0|NoPrepend
31748|1|Uniform
54983|0;2|Mixed
1605|0|NoPrepend
393895|1;0|Mixed
7384|0|NoPrepend
23286|0|NoPrepend
53675|0|NoPrepend
62764|0|NoPrepend
103|2;0|Mixed
55281|0|NoPrepend
30536|0;1|Mixed
396894|2;0|Mixed
6955|0|NoPrepend
22511|2;1;0|Mixed
395389|0|NoPrepend
396379|0|NoPrepend
22898|0;2|Mixed
63232|0|NoPrepend
46601|0|NoPrepend
4566|0|NoPrepend
62495|0|NoPrepend
40466|0|NoPrepend
15100|0;1|Mixed
36730|0;2|Mixed
11843|0|NoPrepend
34992|0|NoPrepend
54665|0|NoPrepend
394272|2|Binary
53889|0;2|Mixed
30152|0|NoPrepend
30056|0|NoPrepend
60653|0|NoPrepend
32419|1;0|Mixed
29906|0;2|Mixed
62614|0;2|Mixed
21533|0|NoPrepend
53720|0;1|Mixed
31849|0|NoPrepend
22657|2|Binary
54948|2;1|Mixed
55270|2|Binary
14567|0|NoPrepend
39952|0|NoPrepend
54758|2|Binary
31984|0|NoPrepend
36421|0|NoPrepend
13904|0;1;2|Mixed
22064|0;2|Mixed
27436|0|NoPrepend
26028|2;0|Mixed
54225|3;2;0|Mixed
18590|2;0|Mixed
16820|2|Binary
395368|0|NoPrepend
26236|2;0|Mixed
21812|0|NoPrepend
13982|0|NoPrepend
394059|0|NoPrepend
394053|0|NoPrepend
54868|0|NoPrepend
33616|0|NoPrepend
55005|0|NoPrepend
36162|0|NoPrepend
22474|0;2|Mixed
2639|0|NoPrepend
46802|0|NoPrepend
11475|0|NoPrepend
53560|2;0|Mixed
40882|2;0|Mixed
30641|0;1|Mixed
17158|2;0|Mixed
55100|2|Binary
7381|0|NoPrepend
396157|0|NoPrepend
11071|0;2|Mixed
63110|0|NoPrepend
54100|0|NoPrepend
393971|0|NoPrepend
22687|0|NoPrepend
394936|2|Binary
394804|0|NoPrepend
23071|0|NoPrepend
15229|2;0|Mixed
40614|0|NoPrepend
36295|0;2;1|Mixed
63283|0|NoPrepend
13984|0|NoPrepend
16695|0|NoPrepend
397425|0|NoPrepend
54906|0|NoPrepend
40636|0|NoPrepend
33695|0;2|Mixed
10969|0|NoPrepend
54976|0|NoPrepend
40917|1|Uniform
15359|0|NoPrepend
23384|0|NoPrepend
10397|0;2|Mixed
32278|0|NoPrepend
7324|0|NoPrepend
32752|2|Binary
22231|0|NoPrepend
13475|0|NoPrepend
55110|2;0|Mixed
39984|0|NoPrepend
20077|1;0|Mixed
27632|0|NoPrepend
13750|0|NoPrepend
198018|0|NoPrepend
32912|0|NoPrepend
40152|0|NoPrepend
55272|0|NoPrepend
26447|0|NoPrepend
393226|2;0;1|Mixed
62613|2|Binary
25871|0|NoPrepend
36047|0|NoPrepend
27447|0;2|Mixed
53831|0|NoPrepend
13458|2;0|Mixed
26075|2;0|Mixed
63046|2|Binary
63439|0;2;1|Mixed
36848|2|Binary
55256|0;2|Mixed
62616|0;2|Mixed
396901|0|NoPrepend
27381|0|NoPrepend
393552|0|NoPrepend
11213|0|NoPrepend
19256|0|NoPrepend
20381|0;1;2|Mixed
14155|0|NoPrepend
393330|1;0;2|Mixed
35963|0|NoPrepend
22210|0|NoPrepend
396506|0|NoPrepend
19768|0|NoPrepend
62783|0|NoPrepend
16491|0|NoPrepend
394861|1|Uniform
27306|2|Binary
19687|1|Uniform
63111|2;0|Mixed
393728|0|NoPrepend
16779|1|Uniform
54994|2;0;1|Mixed
27205|1;0|Mixed
16504|0;1;2|Mixed
396436|0|NoPrepend
31789|0|NoPrepend
40807|0|NoPrepend
396530|0|NoPrepend
395726|2|Binary
53436|1;0|Mixed
393362|0;2;1|Mixed
393579|0|NoPrepend
395195|0|NoPrepend
13454|0|NoPrepend
20003|1|Uniform
396003|0|NoPrepend
40412|0|NoPrepend
395865|2|Binary
26975|0|NoPrepend
1610|0|NoPrepend
14109|0;2|Mixed
32468|0|NoPrepend
21720|0|NoPrepend
26667|0|NoPrepend
30427|0;2|Mixed
394265|0|NoPrepend
13443|2;1;0|Mixed
26114|0|NoPrepend
394973|0;2|Mixed
53966|0|NoPrepend
22928|0|NoPrepend
25672|0|NoPrepend
36234|2;3;0|Mixed
394170|0|NoPrepend
23061|0|NoPrepend
17043|0;1|Mixed
23233|0;2|Mixed
62802|0;1;2|Mixed
54024|0|NoPrepend
53644|0|NoPrepend
10355|2;3|Mixed
54396|0;2|Mixed
53719|0|NoPrepend
32256|0|NoPrepend
394756|2|Binary
395378|1;0;2|Mixed
397423|0|NoPrepend
19753|0|NoPrepend
46810|2;1|Mixed
18849|0|NoPrepend
394118|0|NoPrepend
23118|0|NoPrepend
396238|0|NoPrepend
394729|0;2|Mixed
396958|0|NoPrepend
29841|0|NoPrepend
393819|0|NoPrepend
46940|2;0|Mixed
7014|0|NoPrepend
19614|0|NoPrepend
55234|0|NoPrepend
395630|0|NoPrepend
13368|0|NoPrepend
394856|0|NoPrepend
395258|1|Uniform
32072|0;2|Mixed
26405|0|NoPrepend
394785|0|NoPrepend
55095|0;2|Mixed
27425|0|NoPrepend
11248|0|NoPrepend
27195|0;2|Mixed
395265|0|NoPrepend
17209|0|NoPrepend
33469|0|NoPrepend
397187|0|NoPrepend
32932|0|NoPrepend
396854|0|NoPrepend
31922|1|Uniform
395890|0|NoPrepend
6352|0|NoPrepend
54174|0|NoPrepend
22469|0|NoPrepend
394133|0|NoPrepend
26153|0|NoPrepend
53457|0|NoPrepend
30262|0|NoPrepend
395547|0|NoPrepend
14253|2|Binary
19536|0|NoPrepend
40687|2|Binary
396034|0|NoPrepend
47016|0;2|Mixed
63427|0|NoPrepend
13615|0|NoPrepend
63381|0|NoPrepend
63441|0|NoPrepend
{40179}|0|NoPrepend
30244|0|NoPrepend
395239|0|NoPrepend
26074|0;2|Mixed
26120|0|NoPrepend
23399|0|NoPrepend
393602|0|NoPrepend
1782|0|NoPrepend
394024|0|NoPrepend
31776|0|NoPrepend
393748|0|NoPrepend
393986|0|NoPrepend
395273|0|NoPrepend
393897|0|NoPrepend
27207|0|NoPrepend
26584|0|NoPrepend
63168|0|NoPrepend
6481|0|NoPrepend
13954|0;2|Mixed
16744|0|NoPrepend
63474|3|Diverse
19224|0|NoPrepend
62941|0|NoPrepend
62955|0|NoPrepend
17271|0|NoPrepend
18872|0|NoPrepend
54025|0|NoPrepend
15343|0|NoPrepend
11272|0|NoPrepend
395070|0|NoPrepend
23296|0|NoPrepend
12278|2|Binary
395387|0|NoPrepend
13617|0|NoPrepend
395438|0|NoPrepend
395420|2;1|Mixed
394526|0|NoPrepend
16926|0|NoPrepend
394686|0|NoPrepend
395415|0;1;2|Mixed
393995|0|NoPrepend
393687|0|NoPrepend
19724|0|NoPrepend
46485|2|Binary
22470|0|NoPrepend
19021|0|NoPrepend
394117|0|NoPrepend
25931|0|NoPrepend
14652|1;0|Mixed
36154|0|NoPrepend
17314|3|Diverse
21636|2;1|Mixed
12185|0|NoPrepend
46411|0|NoPrepend
40806|0;2|Mixed
26782|0|NoPrepend
46746|0;2;1;3|Mixed
63264|0;2|Mixed
4989|2;0;1|Mixed
30069|0|NoPrepend
202|0|NoPrepend
394663|2|Binary
395230|1;0|Mixed
395218|0|NoPrepend
394950|0|NoPrepend
33613|0|NoPrepend
63388|0|NoPrepend
40276|1;2;0|Mixed
395762|0|NoPrepend
11726|0|NoPrepend
23315|0|NoPrepend
54739|0|NoPrepend
203107|0|NoPrepend
13464|0;2|Mixed
46766|0|NoPrepend
396146|0|NoPrepend
26375|0;2|Mixed
20387|1|Uniform
22266|0|NoPrepend
394301|0|NoPrepend
17639|0;3;2|Mixed
394730|2|Binary
55253|2;1;0|Mixed
395753|0;2|Mixed
30453|0|NoPrepend
12022|0;1|Mixed
395056|0|NoPrepend
18539|0;2|Mixed
393339|2;0|Mixed
395623|0|NoPrepend
394000|2|Binary
395343|2|Binary
395290|2|Binary
16653|0|NoPrepend
22707|0|NoPrepend
40000|0|NoPrepend
395528|0|NoPrepend
396044|0|NoPrepend
32263|0|NoPrepend
62713|0|NoPrepend
46282|0;2|Mixed
21646|0|NoPrepend
14385|0|NoPrepend
395463|0|NoPrepend
46203|0|NoPrepend
33222|2;0|Mixed
17330|2;3;0;1|Mixed
63141|0|NoPrepend
396474|2|Binary
394314|0|NoPrepend
11273|0|NoPrepend
37963|1;0;2|Mixed
4354|0|NoPrepend
32949|0|NoPrepend
3729|0|NoPrepend
45102|2;3;1;0|Mixed
14785|0|NoPrepend
36746|0|NoPrepend
26647|2|Binary
27604|1|Uniform
19951|0|NoPrepend
53937|0|NoPrepend
26169|0|NoPrepend
46404|0|NoPrepend
53694|0|NoPrepend
23347|0|NoPrepend
202818|0|NoPrepend
8551|0;2;3|Mixed
19281|0|NoPrepend
40544|0|NoPrepend
2386|1;0;2|Mixed
1742|0|NoPrepend
53840|0|NoPrepend
14203|0;3;2|Mixed
33628|0|NoPrepend
33354|2;1|Mixed
23170|0|NoPrepend
17361|2;0|Mixed
30659|0|NoPrepend
23306|0|NoPrepend
1642|0|NoPrepend
21822|1|Uniform
14381|0|NoPrepend
11806|0|NoPrepend
32319|0|NoPrepend
17033|0|NoPrepend
4546|0;2;1|Mixed
10998|0|NoPrepend
26454|0|NoPrepend
32498|0|NoPrepend
4985|0|NoPrepend
10721|0|NoPrepend
1246|0|NoPrepend
54959|0;2;1|Mixed
16948|0|NoPrepend
15113|0|NoPrepend
21569|0|NoPrepend
32672|2|Binary
32368|0|NoPrepend
109|0|NoPrepend
395439|0|NoPrepend
18434|0;2|Mixed
30082|2;0|Mixed
14725|0;2|Mixed
30190|0|NoPrepend
25688|1;0|Mixed
22880|2;0|Mixed
14376|2|Binary
23355|0|NoPrepend
394549|0|NoPrepend
393489|0|NoPrepend
46505|0|NoPrepend
63462|0;2|Mixed
20429|0|NoPrepend
30115|0|NoPrepend
12257|1;0|Mixed
20451|0|NoPrepend
394711|0|NoPrepend
396403|0|NoPrepend
30598|0|NoPrepend
33161|0|NoPrepend
17081|0|NoPrepend
30364|0|NoPrepend
35976|0|NoPrepend
14990|0;2|Mixed
17032|1;0|Mixed
15132|0|NoPrepend
40494|0|NoPrepend
395929|0|NoPrepend
54043|0|NoPrepend
7914|0;1|Mixed
23544|0|NoPrepend
26380|1;0;2|Mixed
395422|1|Uniform
22763|0|NoPrepend
40230|0|NoPrepend
393546|0|NoPrepend
18771|0|NoPrepend
22280|0|NoPrepend
6307|0|NoPrepend
393300|1;0|Mixed
14267|0|NoPrepend
32130|0|NoPrepend
393702|2|Binary
31916|0|NoPrepend
32328|0|NoPrepend
32869|0|NoPrepend
19307|0|NoPrepend
30229|0|NoPrepend
2734|0;2|Mixed
19111|0;2;1|Mixed
4185|0|NoPrepend
396462|0|NoPrepend
23349|0|NoPrepend
25783|0|NoPrepend
32567|2;0|Mixed
54809|0|NoPrepend
33252|0|NoPrepend
19524|0|NoPrepend
62697|2|Binary
54036|0|NoPrepend
12090|0;2|Mixed
396156|2|Binary
6318|0;2|Mixed
14411|0|NoPrepend
40485|0|NoPrepend
11641|0|NoPrepend
395035|0|NoPrepend
11933|2;0|Mixed
4473|0|NoPrepend
26907|0|NoPrepend
13471|0;2|Mixed
17064|0;2|Mixed
4917|0;2|Mixed
14175|0|NoPrepend
20265|0|NoPrepend
394543|0|NoPrepend
29970|0|NoPrepend
3577|0|NoPrepend
16490|3;2|Mixed
11721|0|NoPrepend
17276|0;2|Mixed
36178|0|NoPrepend
11857|0;1|Mixed
