# AS|ObservedPolicies|GeralPolicy
394928|0;2|Mixed
27614|0|NoPrepend
395922|0|NoPrepend
27564|0|NoPrepend
30118|0|NoPrepend
53393|0|NoPrepend
11312|0|NoPrepend
396487|2|Binary
36671|0|NoPrepend
46636|0|NoPrepend
30662|0|NoPrepend
36394|2;0|Mixed
23089|0;2|Mixed
62738|0;1;2|Mixed
394753|2|Binary
32208|0|NoPrepend
395148|0|NoPrepend
16743|0|NoPrepend
395354|0|NoPrepend
7131|2;0|Mixed
40415|0|NoPrepend
26769|0|NoPrepend
33313|0|NoPrepend
14602|0|NoPrepend
22116|0;2|Mixed
11251|0;1;2|Mixed
13332|0|NoPrepend
40866|0;2|Mixed
13546|0|NoPrepend
40548|0|NoPrepend
46186|0;2|Mixed
46953|0|NoPrepend
18888|0|NoPrepend
39968|0;2|Mixed
54154|0|NoPrepend
22557|0|NoPrepend
30103|0;2|Mixed
18741|0|NoPrepend
46990|0|NoPrepend
19397|2;0;1|Mixed
32308|2;1;0|Mixed
11179|2;0;1|Mixed
17903|0;2;1|Mixed
40386|0;2|Mixed
13535|0|NoPrepend
10753|1;0|Mixed
17037|0|NoPrepend
11734|0|NoPrepend
3064|0|NoPrepend
33724|2;0|Mixed
6356|2;0|Mixed
11096|0;2|Mixed
18570|0;1;2|Mixed
19271|0;1|Mixed
22357|0|NoPrepend
396104|0|NoPrepend
14567|0|NoPrepend
394287|0|NoPrepend
22542|0;1|Mixed
30016|0|NoPrepend
26478|0|NoPrepend
11414|1;2;0|Mixed
15169|0|NoPrepend
7917|0|NoPrepend
22362|1;0|Mixed
26471|0|NoPrepend
30201|0;2|Mixed
10310|2;0;3|Mixed
394314|0|NoPrepend
14554|1;2;0|Mixed
13781|0|NoPrepend
395435|0|NoPrepend
26845|0|NoPrepend
393436|2;0|Mixed
62728|0|NoPrepend
32182|0|NoPrepend
10979|0|NoPrepend
3967|0|NoPrepend
15347|0;1;2|Mixed
39988|0|NoPrepend
62|0|NoPrepend
46198|0;1|Mixed
30363|1;0|Mixed
32760|0|NoPrepend
11168|2;1;0|Mixed
33123|0|NoPrepend
22796|0|NoPrepend
63031|0|NoPrepend
26959|0|NoPrepend
20454|0|NoPrepend
25651|0|NoPrepend
14818|0|NoPrepend
21869|0|NoPrepend
394736|0|NoPrepend
16641|0|NoPrepend
25934|0;2;1|Mixed
17151|0|NoPrepend
20149|0|NoPrepend
46887|0;1;2|Mixed
7148|0|NoPrepend
31793|0|NoPrepend
14058|0|NoPrepend
14540|1|Uniform
53416|0|NoPrepend
53965|0|NoPrepend
26464|0|NoPrepend
27548|0|NoPrepend
40917|2;0|Mixed
15202|0|NoPrepend
46213|0|NoPrepend
20262|2|Binary
13767|0|NoPrepend
33127|0|NoPrepend
25674|0;2;1|Mixed
30635|2|Binary
29152|0|NoPrepend
6102|0|NoPrepend
17076|0|NoPrepend
14721|0|NoPrepend
12025|0|NoPrepend
12286|0|NoPrepend
1407|0|NoPrepend
26411|2;0|Mixed
394562|0|NoPrepend
13647|0|NoPrepend
40410|0|NoPrepend
21655|0|NoPrepend
23338|0;1|Mixed
54601|0|NoPrepend
21656|0|NoPrepend
13817|0|NoPrepend
26378|0|NoPrepend
47631|0;2|Mixed
12169|0|NoPrepend
32911|0|NoPrepend
21906|0|NoPrepend
32999|0|NoPrepend
20053|2;0|Mixed
11774|0|NoPrepend
26102|0|NoPrepend
40883|0|NoPrepend
28469|0|NoPrepend
36614|0;2;1|Mixed
18624|0;2;1|Mixed
1286|0|NoPrepend
64224|0|NoPrepend
40596|1;2|Mixed
11483|0|NoPrepend
18716|1;2;0|Mixed
32059|0|NoPrepend
40711|1|Uniform
40493|0|NoPrepend
26967|0|NoPrepend
25975|0|NoPrepend
46639|1;0|Mixed
40311|0|NoPrepend
13886|1;0;2|Mixed
12144|2;0|Mixed
54819|0|NoPrepend
55137|0|NoPrepend
31890|0;1|Mixed
21970|0|NoPrepend
19067|0|NoPrepend
23365|0|NoPrepend
18826|0|NoPrepend
32662|0;1|Mixed
46340|0|NoPrepend
26298|0|NoPrepend
46484|0|NoPrepend
27377|0|NoPrepend
25751|0|NoPrepend
53281|0|NoPrepend
13427|0|NoPrepend
21691|2;0|Mixed
40526|0;1|Mixed
16509|0;2|Mixed
16676|0|NoPrepend
393259|0|NoPrepend
27559|0|NoPrepend
16774|0|NoPrepend
395907|0|NoPrepend
394192|0|NoPrepend
19001|3;2|Mixed
46864|0;2|Mixed
394941|0|NoPrepend
15095|0;2|Mixed
394767|0|NoPrepend
8182|0|NoPrepend
11732|0|NoPrepend
16998|0|NoPrepend
13955|0;2|Mixed
53345|0|NoPrepend
17466|0;1|Mixed
23486|0|NoPrepend
55863|0|NoPrepend
26143|0|NoPrepend
32696|0|NoPrepend
53279|0|NoPrepend
32385|1;2;0|Mixed
53943|0|NoPrepend
19589|0;1|Mixed
396300|0|NoPrepend
35873|0;2;1|Mixed
29946|0;2|Mixed
1423|1;0|Mixed
12096|0;1|Mixed
393365|2;0|Mixed
396365|0|NoPrepend
26344|0;2|Mixed
40371|0|NoPrepend
46241|0;2|Mixed
394437|0|NoPrepend
18756|0|NoPrepend
36317|0|NoPrepend
23256|0|NoPrepend
40495|0|NoPrepend
11946|0|NoPrepend
53916|0|NoPrepend
30372|0|NoPrepend
13832|0;1|Mixed
394945|0|NoPrepend
53601|0|NoPrepend
14784|0|NoPrepend
34992|0|NoPrepend
19695|0|NoPrepend
10991|0;1;2|Mixed
53670|0|NoPrepend
13724|0;1|Mixed
25623|0|NoPrepend
63107|0|NoPrepend
33302|0|NoPrepend
16589|0;1|Mixed
7975|0|NoPrepend
26312|0|NoPrepend
14112|0;2;1|Mixed
40470|0|NoPrepend
36529|1;0|Mixed
33236|0|NoPrepend
20353|2|Binary
40570|0|NoPrepend
16493|0;2;1|Mixed
396267|0|NoPrepend
2731|0|NoPrepend
35884|0|NoPrepend
40026|0|NoPrepend
55136|0|NoPrepend
62828|0|NoPrepend
55283|0|NoPrepend
1618|0|NoPrepend
393762|0|NoPrepend
14283|0|NoPrepend
46680|0|NoPrepend
5091|0|NoPrepend
18837|0|NoPrepend
33740|0|NoPrepend
32810|0|NoPrepend
36858|0;2|Mixed
22877|2;0|Mixed
53407|0|NoPrepend
6336|0|NoPrepend
7921|0|NoPrepend
46347|1;0|Mixed
12220|0|NoPrepend
3685|3;2;0|Mixed
394128|0|NoPrepend
14413|0|NoPrepend
19204|0|NoPrepend
19844|0|NoPrepend
33271|0|NoPrepend
3361|0|NoPrepend
30647|0|NoPrepend
6507|0|NoPrepend
393266|0|NoPrepend
62994|1;2|Mixed
394976|0|NoPrepend
46121|0|NoPrepend
46435|0|NoPrepend
21859|0;2;1|Mixed
40694|0|NoPrepend
14627|0|NoPrepend
53845|0;2|Mixed
62485|0|NoPrepend
23240|0|NoPrepend
31902|0;2|Mixed
36270|0|NoPrepend
26808|0|NoPrepend
14828|0|NoPrepend
27565|1|Uniform
31837|0;2|Mixed
63098|0|NoPrepend
19754|0|NoPrepend
16574|0;1;2|Mixed
22084|0|NoPrepend
53690|1|Uniform
19168|0|NoPrepend
54761|0|NoPrepend
14911|1;2|Mixed
20070|0|NoPrepend
26062|0|NoPrepend
394760|0|NoPrepend
14739|0|NoPrepend
46125|0|NoPrepend
63093|0|NoPrepend
18690|0|NoPrepend
62850|0|NoPrepend
32467|0|NoPrepend
62747|0|NoPrepend
25611|1|Uniform
33428|0|NoPrepend
30354|0|NoPrepend
54439|0|NoPrepend
35995|0|NoPrepend
7506|0;2;1;3|Mixed
53444|0|NoPrepend
18604|0|NoPrepend
4866|0|NoPrepend
54169|0|NoPrepend
22761|2|Binary
22680|1;0|Mixed
100|0;1|Mixed
395362|0|NoPrepend
26903|0|NoPrepend
30174|0|NoPrepend
15083|0|NoPrepend
21893|0|NoPrepend
395590|0|NoPrepend
63421|0|NoPrepend
55170|0|NoPrepend
30328|2;0|Mixed
40715|0|NoPrepend
19222|0;1;2|Mixed
393944|0|NoPrepend
13604|0|NoPrepend
17348|0|NoPrepend
26673|1;0;2|Mixed
53524|0|NoPrepend
40076|0|NoPrepend
10891|0|NoPrepend
14059|0|NoPrepend
13550|0|NoPrepend
209|0|NoPrepend
6086|0|NoPrepend
22528|0|NoPrepend
19843|0|NoPrepend
40749|2|Binary
44965|0|NoPrepend
48328|0;2|Mixed
27471|0;2;1|Mixed
395819|0|NoPrepend
32985|0|NoPrepend
16657|0;2|Mixed
30262|0|NoPrepend
40367|0|NoPrepend
23160|0;2|Mixed
395729|0|NoPrepend
36118|0|NoPrepend
32848|0|NoPrepend
13345|0;2|Mixed
393625|0|NoPrepend
31748|1|Uniform
1605|0|NoPrepend
30097|0|NoPrepend
393895|1;2;0|Mixed
20439|0|NoPrepend
23286|0|NoPrepend
53675|0;2|Mixed
62573|0|NoPrepend
62764|0|NoPrepend
103|0;2|Mixed
55281|0|NoPrepend
30536|0|NoPrepend
6955|0|NoPrepend
40279|0|NoPrepend
22511|0|NoPrepend
18843|0|NoPrepend
395389|2;0|Mixed
22898|1;0;2|Mixed
395301|0|NoPrepend
63232|0|NoPrepend
4566|0|NoPrepend
62495|0|NoPrepend
15100|0;1|Mixed
36730|0;2|Mixed
11843|0|NoPrepend
30364|0|NoPrepend
393590|0|NoPrepend
23124|0|NoPrepend
54665|0|NoPrepend
394272|1|Uniform
53889|0;2;1|Mixed
30152|0|NoPrepend
30188|0|NoPrepend
60653|0|NoPrepend
32419|1;0|Mixed
29906|0;2|Mixed
62614|0|NoPrepend
21533|2|Binary
53720|0|NoPrepend
31849|0|NoPrepend
22657|0|NoPrepend
54948|1;2|Mixed
55270|2|Binary
39952|0|NoPrepend
54758|2|Binary
31984|2|Binary
36421|0|NoPrepend
13904|0;1;2|Mixed
26927|0|NoPrepend
22064|0;2|Mixed
26028|2;0|Mixed
54225|0|NoPrepend
53550|0|NoPrepend
18590|0|NoPrepend
16820|2|Binary
395368|0|NoPrepend
26236|0|NoPrepend
21812|0|NoPrepend
13982|0|NoPrepend
394059|0|NoPrepend
394053|0|NoPrepend
54868|0|NoPrepend
26209|0|NoPrepend
33616|0|NoPrepend
55005|0|NoPrepend
36162|0|NoPrepend
22474|0;2|Mixed
46802|0|NoPrepend
11475|0|NoPrepend
53560|0;2|Mixed
40882|0|NoPrepend
30641|0;1|Mixed
17158|2;0|Mixed
55100|0|NoPrepend
7381|0|NoPrepend
11071|0;2|Mixed
54100|0|NoPrepend
393971|2|Binary
22687|0|NoPrepend
394936|0|NoPrepend
394804|0|NoPrepend
23071|0|NoPrepend
15229|0;2|Mixed
54475|0|NoPrepend
33648|0|NoPrepend
63283|0|NoPrepend
16695|0;1|Mixed
1821|0|NoPrepend
54906|0|NoPrepend
40636|0|NoPrepend
33695|0;2|Mixed
10969|0|NoPrepend
13600|0|NoPrepend
26991|1;0|Mixed
15359|0;2;1|Mixed
23384|0|NoPrepend
396409|0|NoPrepend
32278|0|NoPrepend
7324|0|NoPrepend
32752|0|NoPrepend
22231|0|NoPrepend
13475|0|NoPrepend
55110|0;2|Mixed
20077|0|NoPrepend
27632|0|NoPrepend
46082|2|Binary
198018|0|NoPrepend
32912|0|NoPrepend
40152|0|NoPrepend
55272|0|NoPrepend
26447|0|NoPrepend
393226|1;2|Mixed
62613|2|Binary
25871|0|NoPrepend
27447|0|NoPrepend
53831|0|NoPrepend
13458|0;2|Mixed
26075|0|NoPrepend
63046|0|NoPrepend
63439|0;1|Mixed
36848|0|NoPrepend
55256|2;0|Mixed
62616|0|NoPrepend
11133|0|NoPrepend
27381|0|NoPrepend
393552|0|NoPrepend
11213|0|NoPrepend
19256|0|NoPrepend
20381|0|NoPrepend
14155|0|NoPrepend
25775|0|NoPrepend
393330|0|NoPrepend
22210|0|NoPrepend
396506|0|NoPrepend
19768|0|NoPrepend
62783|0|NoPrepend
16491|0|NoPrepend
394861|2|Binary
27306|0|NoPrepend
19687|1|Uniform
63111|0;2|Mixed
393728|0|NoPrepend
16779|1|Uniform
54994|0;2|Mixed
27205|1;0|Mixed
16504|0;1;2|Mixed
396436|0|NoPrepend
31789|0|NoPrepend
40807|0|NoPrepend
22469|0|NoPrepend
26120|0|NoPrepend
18700|0|NoPrepend
395726|0|NoPrepend
53436|1;2|Mixed
394938|0|NoPrepend
393362|0;2;1|Mixed
393579|0|NoPrepend
395195|0|NoPrepend
13454|0|NoPrepend
20003|1|Uniform
396003|0|NoPrepend
395865|0|NoPrepend
26975|0|NoPrepend
395658|0|NoPrepend
32468|0|NoPrepend
21720|0|NoPrepend
26667|0;2|Mixed
30427|0;2|Mixed
394265|0|NoPrepend
13443|2;0|Mixed
2639|0|NoPrepend
202745|0|NoPrepend
26114|0|NoPrepend
394973|0|NoPrepend
53966|0|NoPrepend
22928|0;2|Mixed
25672|0|NoPrepend
36234|0;2;3|Mixed
394170|0|NoPrepend
23061|0|NoPrepend
17043|0|NoPrepend
393372|0|NoPrepend
23521|0;2|Mixed
23233|0|NoPrepend
46671|0|NoPrepend
62802|0;1|Mixed
393706|0|NoPrepend
54024|0|NoPrepend
26054|0;2|Mixed
53644|0|NoPrepend
62987|1;2|Mixed
10355|2;0|Mixed
54396|1;2|Mixed
55048|0|NoPrepend
53719|0|NoPrepend
32256|0|NoPrepend
394756|0|NoPrepend
395378|2;0|Mixed
19753|0|NoPrepend
46810|1;2|Mixed
18849|0|NoPrepend
394118|0|NoPrepend
23118|0;2|Mixed
396238|0|NoPrepend
394729|0;2|Mixed
29841|0|NoPrepend
393819|0|NoPrepend
393856|0|NoPrepend
46940|0|NoPrepend
7014|0|NoPrepend
19614|2;0|Mixed
395630|0|NoPrepend
35986|0;2;1|Mixed
394856|0|NoPrepend
395258|1|Uniform
32072|0|NoPrepend
26405|0|NoPrepend
394785|0|NoPrepend
11248|0|NoPrepend
55095|2;0|Mixed
27425|0|NoPrepend
395265|0|NoPrepend
33469|0|NoPrepend
32932|0|NoPrepend
31922|1;2|Mixed
395890|0|NoPrepend
6352|0|NoPrepend
54174|0|NoPrepend
394133|0|NoPrepend
53457|0|NoPrepend
3549|0;2|Mixed
395547|0|NoPrepend
14253|0|NoPrepend
19536|0|NoPrepend
40687|2|Binary
396034|0|NoPrepend
47016|0;2|Mixed
63427|2;0|Mixed
13615|2|Binary
63381|0|NoPrepend
63441|0|NoPrepend
{40179}|0|NoPrepend
30244|0|NoPrepend
395239|0|NoPrepend
26074|0|NoPrepend
23399|0|NoPrepend
393602|0|NoPrepend
394024|0|NoPrepend
393748|0|NoPrepend
54822|0|NoPrepend
393986|0|NoPrepend
395273|0|NoPrepend
393897|0|NoPrepend
27207|0|NoPrepend
26584|1;2;0|Mixed
63168|0|NoPrepend
6481|2;0|Mixed
13954|0;2|Mixed
22697|1;0|Mixed
16744|0|NoPrepend
63474|2;3|Mixed
19224|0|NoPrepend
62941|2|Binary
62955|0|NoPrepend
17271|0|NoPrepend
18872|0|NoPrepend
54025|0|NoPrepend
11272|0;2|Mixed
395070|0|NoPrepend
23296|0|NoPrepend
12278|1|Uniform
395387|0|NoPrepend
13617|0|NoPrepend
395438|0|NoPrepend
395420|0;1|Mixed
394526|0|NoPrepend
16926|0|NoPrepend
33264|0|NoPrepend
394686|0|NoPrepend
395415|0|NoPrepend
393995|0|NoPrepend
393687|0|NoPrepend
19724|0|NoPrepend
46485|0|NoPrepend
22470|0|NoPrepend
394117|0|NoPrepend
25931|0|NoPrepend
14652|1;0|Mixed
36154|0|NoPrepend
17314|0|NoPrepend
12185|0|NoPrepend
46411|0|NoPrepend
40806|0;2|Mixed
46746|0;2;1|Mixed
{62614}|0|NoPrepend
63264|0;2|Mixed
202|0|NoPrepend
394663|1|Uniform
395230|1;0|Mixed
395218|1|Uniform
394950|0|NoPrepend
33613|0|NoPrepend
40276|1;2;0|Mixed
11726|0|NoPrepend
23315|0|NoPrepend
54739|0|NoPrepend
203107|0|NoPrepend
13464|0;2|Mixed
46766|0;2|Mixed
396146|0|NoPrepend
26375|0;2|Mixed
20387|1|Uniform
22266|0|NoPrepend
17639|0|NoPrepend
394730|1|Uniform
55253|0;2;1|Mixed
30453|0|NoPrepend
12022|0|NoPrepend
395056|0|NoPrepend
18539|0;2|Mixed
393339|2;1;0|Mixed
395623|0|NoPrepend
394000|2|Binary
395343|2|Binary
395290|0|NoPrepend
16653|0|NoPrepend
22707|0|NoPrepend
40000|0|NoPrepend
395528|0|NoPrepend
396044|0|NoPrepend
11167|2;1;0|Mixed
32263|0|NoPrepend
62713|0|NoPrepend
21646|0|NoPrepend
14385|0|NoPrepend
395591|0|NoPrepend
395463|0|NoPrepend
33222|0|NoPrepend
17330|0;1|Mixed
63141|0|NoPrepend
396401|0|NoPrepend
396474|0|NoPrepend
4354|0|NoPrepend
32949|0|NoPrepend
3729|0|NoPrepend
14785|0|NoPrepend
36746|0|NoPrepend
46510|0|NoPrepend
26647|0|NoPrepend
27604|1|Uniform
19951|0|NoPrepend
20182|0|NoPrepend
53937|0|NoPrepend
55204|0|NoPrepend
26169|0|NoPrepend
32249|0;1|Mixed
46404|0|NoPrepend
53694|0|NoPrepend
23347|0|NoPrepend
202818|0|NoPrepend
19281|0|NoPrepend
7018|0|NoPrepend
40544|0|NoPrepend
2386|1;0;2|Mixed
1742|2;0|Mixed
53840|0|NoPrepend
14203|0;2|Mixed
33628|0|NoPrepend
33354|0|NoPrepend
23170|0|NoPrepend
17361|0|NoPrepend
30659|0|NoPrepend
23306|0|NoPrepend
1642|0|NoPrepend
13938|0|NoPrepend
21822|0|NoPrepend
32719|0|NoPrepend
14381|0|NoPrepend
11806|0|NoPrepend
32319|2;0|Mixed
13366|0|NoPrepend
17033|0|NoPrepend
4546|0;2;1|Mixed
10998|0|NoPrepend
26454|0|NoPrepend
32498|0|NoPrepend
4985|0|NoPrepend
10721|0|NoPrepend
54959|0;1|Mixed
16948|0|NoPrepend
15113|0|NoPrepend
21569|0|NoPrepend
32672|2|Binary
32368|2;0|Mixed
109|0|NoPrepend
395439|0|NoPrepend
18434|0;2|Mixed
30082|2;0|Mixed
14725|0;1|Mixed
30190|0|NoPrepend
25688|0|NoPrepend
22880|2;0|Mixed
14376|0|NoPrepend
23355|0|NoPrepend
394549|0|NoPrepend
393489|0|NoPrepend
46505|0|NoPrepend
63462|0;2|Mixed
20429|0|NoPrepend
30115|0|NoPrepend
12257|1;0|Mixed
20451|0|NoPrepend
394711|2|Binary
396403|0|NoPrepend
30598|0|NoPrepend
33161|0|NoPrepend
17081|0|NoPrepend
35976|0|NoPrepend
14990|0;2|Mixed
25743|0|NoPrepend
17032|1;2;0|Mixed
15132|0|NoPrepend
40494|0|NoPrepend
54043|0|NoPrepend
7914|0;1|Mixed
26775|0|NoPrepend
23544|0|NoPrepend
26380|1;0;2|Mixed
395422|1|Uniform
22763|0|NoPrepend
40230|0|NoPrepend
393546|0|NoPrepend
18771|0|NoPrepend
22280|0|NoPrepend
6307|0|NoPrepend
393300|1;0|Mixed
14267|0|NoPrepend
32130|0|NoPrepend
393702|2|Binary
31916|0|NoPrepend
32328|0|NoPrepend
13713|0;2;1|Mixed
55197|0|NoPrepend
32869|0|NoPrepend
19307|0|NoPrepend
30229|0|NoPrepend
2734|0|NoPrepend
19111|0;1;2|Mixed
4185|0|NoPrepend
396462|0|NoPrepend
23349|0|NoPrepend
25783|0|NoPrepend
32567|0;2|Mixed
54809|0|NoPrepend
33252|0|NoPrepend
19524|0|NoPrepend
62697|2;0|Mixed
54036|0|NoPrepend
12090|0;2|Mixed
396156|0|NoPrepend
6318|0;2|Mixed
14411|0|NoPrepend
40485|0|NoPrepend
11641|0|NoPrepend
23492|2;1;0|Mixed
395035|0|NoPrepend
11933|0|NoPrepend
4473|0|NoPrepend
26907|0|NoPrepend
13471|0|NoPrepend
17064|0;2|Mixed
12175|0|NoPrepend
14175|0|NoPrepend
20265|0|NoPrepend
394543|2|Binary
29970|0|NoPrepend
3577|0|NoPrepend
16490|2;0|Mixed
11721|0|NoPrepend
17276|0;2|Mixed
36178|0|NoPrepend
11857|0;1|Mixed
14094|0|NoPrepend
40098|0|NoPrepend
14639|0|NoPrepend
6319|0|NoPrepend
396199|0|NoPrepend
22249|0|NoPrepend
30308|0|NoPrepend
16415|0;1|Mixed
26345|0|NoPrepend
14879|0|NoPrepend
53325|0;1|Mixed
3801|0;2;1|Mixed
30525|0|NoPrepend
18903|0|NoPrepend
63983|0|NoPrepend
30452|0|NoPrepend
18833|0|NoPrepend
27529|0;2|Mixed
36415|0|NoPrepend
18977|0|NoPrepend
32367|0|NoPrepend
53517|0|NoPrepend
32951|0|NoPrepend
2727|0|NoPrepend
26751|0;2|Mixed
10453|0|NoPrepend
33753|0|NoPrepend
33247|2|Binary
46465|0|NoPrepend
21619|0|NoPrepend
31973|0|NoPrepend
6195|0|NoPrepend
21923|0|NoPrepend
3585|0;2|Mixed
394408|0|NoPrepend
26707|0|NoPrepend
16914|1|Uniform
54968|2|Binary
33054|0;2|Mixed
5637|0|NoPrepend
47030|0|NoPrepend
12261|2;0|Mixed
62578|0|NoPrepend
22197|0|NoPrepend
394795|2|Binary
393691|0|NoPrepend
20310|0|NoPrepend
54258|0|NoPrepend
19449|0|NoPrepend
16873|1|Uniform
30509|0|NoPrepend
13688|0;1|Mixed
36387|0;2|Mixed
25924|0|NoPrepend
46197|0|NoPrepend
13628|0|NoPrepend
18889|0|NoPrepend
4883|0|NoPrepend
16558|0;2|Mixed
14056|0|NoPrepend
23271|0|NoPrepend
26311|2;0|Mixed
23087|0|NoPrepend
394878|0|NoPrepend
393599|2|Binary
22065|0;1|Mixed
15215|0|NoPrepend
33331|0|NoPrepend
16983|0|NoPrepend
32041|0|NoPrepend
10788|0|NoPrepend
64202|0|NoPrepend
32687|0|NoPrepend
47039|0|NoPrepend
20118|0|NoPrepend
14372|0|NoPrepend
22209|0|NoPrepend
26341|0|NoPrepend
33160|0|NoPrepend
20067|0|NoPrepend
40607|0|NoPrepend
16673|0|NoPrepend
29733|0;1|Mixed
53492|1|Uniform
19998|0|NoPrepend
6253|0|NoPrepend
40233|0|NoPrepend
32009|2;0|Mixed
394819|0|NoPrepend
17178|0|NoPrepend
17349|0|NoPrepend
18848|0|NoPrepend
30678|0|NoPrepend
19215|0|NoPrepend
55257|2|Binary
62649|0|NoPrepend
394733|0|NoPrepend
53768|2;0|Mixed
11030|1;0;2|Mixed
31818|0|NoPrepend
36297|0|NoPrepend
55200|2;0|Mixed
30484|0|NoPrepend
395183|0|NoPrepend
395476|0|NoPrepend
23172|0|NoPrepend
14888|0|NoPrepend
20176|0|NoPrepend
26915|0|NoPrepend
8119|0|NoPrepend
35852|0|NoPrepend
21861|0|NoPrepend
33121|1|Uniform
33684|0|NoPrepend
40565|0;2|Mixed
62861|0|NoPrepend
16648|0|NoPrepend
395190|2;0|Mixed
14490|1;0|Mixed
15007|0|NoPrepend
46109|2;1|Mixed
30207|0|NoPrepend
31853|2;0|Mixed
33176|0|NoPrepend
13814|0|NoPrepend
3145|0|NoPrepend
36245|0|NoPrepend
27195|0|NoPrepend
32326|0|NoPrepend
19443|0;2;1|Mixed
26330|0|NoPrepend
32774|0|NoPrepend
35912|0|NoPrepend
7723|0;1|Mixed
15343|0|NoPrepend
63144|0|NoPrepend
14391|2|Binary
33025|1|Uniform
19072|0;2|Mixed
21734|2;0;1|Mixed
15009|0|NoPrepend
395149|0|NoPrepend
14478|2;0|Mixed
26144|0|NoPrepend
13750|0|NoPrepend
14792|0|NoPrepend
12221|1;0|Mixed
31824|0|NoPrepend
25639|0|NoPrepend
23445|0|NoPrepend
16654|0;2|Mixed
36150|0|NoPrepend
26170|0|NoPrepend
13418|0|NoPrepend
21986|0;1;2|Mixed
19275|0|NoPrepend
32129|2|Binary
396446|0|NoPrepend
12063|0|NoPrepend
16711|1;0|Mixed
13893|1;0|Mixed
54578|0|NoPrepend
13932|2|Binary
11286|0|NoPrepend
23453|0|NoPrepend
4188|1|Uniform
13317|0|NoPrepend
23502|0|NoPrepend
33396|1|Uniform
22234|0|NoPrepend
46282|2;0|Mixed
35858|0|NoPrepend
18509|0|NoPrepend
22609|0|NoPrepend
393414|2|Binary
16782|0|NoPrepend
53839|0|NoPrepend
63335|0;1|Mixed
30719|0|NoPrepend
396380|0|NoPrepend
32382|0|NoPrepend
8161|0;1;2|Mixed
25991|0|NoPrepend
13812|0;2|Mixed
10584|0;2|Mixed
17193|0|NoPrepend
4366|0|NoPrepend
22184|0|NoPrepend
53741|0|NoPrepend
33598|0|NoPrepend
31903|0|NoPrepend
40904|0|NoPrepend
27368|0|NoPrepend
30573|0|NoPrepend
27562|0;1|Mixed
18974|0|NoPrepend
26536|0|NoPrepend
15251|0;2|Mixed
63305|0;1|Mixed
394540|0|NoPrepend
6569|0|NoPrepend
26777|0|NoPrepend
394763|1|Uniform
54210|2;0|Mixed
16614|0|NoPrepend
40743|0|NoPrepend
46668|0|NoPrepend
27482|0|NoPrepend
23016|2;0|Mixed
40584|0;2;3|Mixed
14748|0|NoPrepend
395621|2|Binary
32608|0|NoPrepend
11980|0|NoPrepend
5728|0|NoPrepend
4264|0|NoPrepend
17231|0|NoPrepend
17229|0|NoPrepend
4265|0|NoPrepend
17227|0|NoPrepend
4267|0|NoPrepend
17228|0|NoPrepend
17233|0|NoPrepend
16967|0|NoPrepend
17226|0|NoPrepend
36753|0|NoPrepend
46752|0|NoPrepend
32140|0|NoPrepend
40844|0;1|Mixed
394845|0|NoPrepend
1444|0|NoPrepend
395975|0|NoPrepend
54731|0|NoPrepend
393764|0|NoPrepend
4186|0|NoPrepend
31781|0|NoPrepend
46229|0|NoPrepend
395069|2|Binary
35910|0;2|Mixed
40919|0|NoPrepend
4466|0|NoPrepend
6389|0|NoPrepend
27307|1;0|Mixed
22960|0|NoPrepend
3423|0|NoPrepend
11496|0|NoPrepend
32617|0|NoPrepend
16593|2;0|Mixed
13461|0;2;1|Mixed
14696|0;2|Mixed
396134|0|NoPrepend
393508|0|NoPrepend
62721|0|NoPrepend
21945|0|NoPrepend
17224|0|NoPrepend
12104|0|NoPrepend
25930|0|NoPrepend
14119|0|NoPrepend
27358|1;2|Mixed
16618|1;0;2;3|Mixed
20170|0|NoPrepend
23019|0|NoPrepend
54690|2;0;1|Mixed
15262|0|NoPrepend
20426|0|NoPrepend
19878|0|NoPrepend
31947|0|NoPrepend
6431|0|NoPrepend
16455|0|NoPrepend
395971|0|NoPrepend
201093|0;2|Mixed
13396|0|NoPrepend
578|0|NoPrepend
31805|0|NoPrepend
18585|0|NoPrepend
36059|0|NoPrepend
30356|0|NoPrepend
33311|0|NoPrepend
55083|2;0|Mixed
26964|1|Uniform
11066|0|NoPrepend
393469|0|NoPrepend
14764|0|NoPrepend
26829|0|NoPrepend
13363|0;2|Mixed
32206|0|NoPrepend
20004|0|NoPrepend
394633|0|NoPrepend
40404|0|NoPrepend
20133|0|NoPrepend
393896|0|NoPrepend
19610|0|NoPrepend
25746|0|NoPrepend
20217|2|Binary
13976|0|NoPrepend
32158|0|NoPrepend
1609|0|NoPrepend
26295|1;0|Mixed
22048|0;2|Mixed
14010|0;2|Mixed
15051|0|NoPrepend
27271|0|NoPrepend
54753|2;0|Mixed
13695|0;2;3|Mixed
393321|0;1|Mixed
26789|0|NoPrepend
23094|0|NoPrepend
4465|0|NoPrepend
16763|2|Binary
17232|0|NoPrepend
11539|0|NoPrepend
29944|2;0|Mixed
23189|2|Binary
18582|0|NoPrepend
395231|0|NoPrepend
46803|0|NoPrepend
16966|0|NoPrepend
17225|0|NoPrepend
17088|0;2|Mixed
36271|2;0|Mixed
393255|2|Binary
27178|0|NoPrepend
4266|0|NoPrepend
13788|0|NoPrepend
7172|0|NoPrepend
4262|0|NoPrepend
4263|0|NoPrepend
